"p","label"
"http://orkg.org/orkg/predicate/P59230","dataset total size"
"http://orkg.org/orkg/predicate/P59233","Pre-training task(s)"
"http://orkg.org/orkg/predicate/P59236","Results on STS benchmark corpus"
"http://orkg.org/orkg/predicate/P59238","Dimension of text embedding"
"http://orkg.org/orkg/predicate/P59239","Maximum input text (word pieces)"
"http://orkg.org/orkg/predicate/P59240","days after infection/inoculation"
"http://orkg.org/orkg/predicate/P59241","route of infection"
"http://orkg.org/orkg/predicate/P59242","Number of participants "
"http://orkg.org/orkg/predicate/P59243","Examined Modality"
"http://orkg.org/orkg/predicate/P59244","Resource Consumption"
"http://orkg.org/orkg/predicate/P59245","PDF"
"http://orkg.org/orkg/predicate/P59246","CPU Hours"
"http://orkg.org/orkg/predicate/P59247","GPU Hours"
"http://orkg.org/orkg/predicate/P59248","TPU Hours"
"http://orkg.org/orkg/predicate/P59249","Steps for Environmental Footprint Reduction during Development"
"http://orkg.org/orkg/predicate/P59250","Estimated CO2 Footprint"
"http://orkg.org/orkg/predicate/P59251","Native Language "
"http://orkg.org/orkg/predicate/P59252","Benchmark Performance"
"http://orkg.org/orkg/predicate/P59253","Benchmark Time"
"http://orkg.org/orkg/predicate/P59254","research question"
"http://orkg.org/orkg/predicate/P59256","Analyses"
"http://orkg.org/orkg/predicate/P59257","low-resource language"
"http://orkg.org/orkg/predicate/P59258","Sampling Frequency"
"http://orkg.org/orkg/predicate/P59259","word error rate"
"http://orkg.org/orkg/predicate/P59265","sentence error rate"
"http://orkg.org/orkg/predicate/P59266","character error rate"
"http://orkg.org/orkg/predicate/P59268","Designed For"
"http://orkg.org/orkg/predicate/P6","author"
"http://orkg.org/orkg/predicate/P60000","serialization language"
"http://orkg.org/orkg/predicate/P60001","licence"
"http://orkg.org/orkg/predicate/P60002","documentation link"
"http://orkg.org/orkg/predicate/P60003","actor"
"http://orkg.org/orkg/predicate/P60004","software component"
"http://orkg.org/orkg/predicate/P60005","Has conditions"
"http://orkg.org/orkg/predicate/P60006","generalizability"
"http://orkg.org/orkg/predicate/P60007","artefact analysis"
"http://orkg.org/orkg/predicate/P60008","cohens kappa"
"http://orkg.org/orkg/predicate/P60009","antigen used"
"http://orkg.org/orkg/predicate/P6001","results"
"http://orkg.org/orkg/predicate/P60010","immunoglobulin class"
"http://orkg.org/orkg/predicate/P60011","Seroprevalence"
"http://orkg.org/orkg/predicate/P60012","starting dilution"
"http://orkg.org/orkg/predicate/P6002","Results"
"http://orkg.org/orkg/predicate/P6003","has ingredient"
"http://orkg.org/orkg/predicate/P6004","has property"
"http://orkg.org/orkg/predicate/P61002","has upper value"
"http://orkg.org/orkg/predicate/P61003","has lower value"
"http://orkg.org/orkg/predicate/P61007","Type of Pollutant"
"http://orkg.org/orkg/predicate/P62000","Measurement Location"
"http://orkg.org/orkg/predicate/P62001","Qualitative Effect of Lockdown on Pollutant Concentrations"
"http://orkg.org/orkg/predicate/P62002","food group"
"http://orkg.org/orkg/predicate/P62003","GossipCop_Fake"
"http://orkg.org/orkg/predicate/P62004","GossipCop_Real"
"http://orkg.org/orkg/predicate/P62006","PolitiFact_Fake"
"http://orkg.org/orkg/predicate/P62007","PolitiFact_Real"
"http://orkg.org/orkg/predicate/P62008","Fake Images"
"http://orkg.org/orkg/predicate/P62009","Real Images"
"http://orkg.org/orkg/predicate/P62011","Dataset Training Size (%)"
"http://orkg.org/orkg/predicate/P62012","Dataset Testing Size (%)"
"http://orkg.org/orkg/predicate/P62013","Precision (%)"
"http://orkg.org/orkg/predicate/P62014","INFOODS regional data center"
"http://orkg.org/orkg/predicate/P62015","ingredient count"
"http://orkg.org/orkg/predicate/P62017","food stuffs count"
"http://orkg.org/orkg/predicate/P62018","True Negative Rate"
"http://orkg.org/orkg/predicate/P62019","food component count"
"http://orkg.org/orkg/predicate/P62020","food group count"
"http://orkg.org/orkg/predicate/P62021","grains"
"http://orkg.org/orkg/predicate/P62023","potatoes and Starches"
"http://orkg.org/orkg/predicate/P62024","sugars and sweeteners"
"http://orkg.org/orkg/predicate/P62025","pulses"
"http://orkg.org/orkg/predicate/P62026","nuts and seeds"
"http://orkg.org/orkg/predicate/P62027","vegetables"
"http://orkg.org/orkg/predicate/P62028","fruit"
"http://orkg.org/orkg/predicate/P62029","mushrooms"
"http://orkg.org/orkg/predicate/P62030","algae"
"http://orkg.org/orkg/predicate/P62031","fish and shellfish"
"http://orkg.org/orkg/predicate/P62032","meat"
"http://orkg.org/orkg/predicate/P62033","eggs"
"http://orkg.org/orkg/predicate/P62034","dairy Products"
"http://orkg.org/orkg/predicate/P62035","fats and oils"
"http://orkg.org/orkg/predicate/P62036","confectioneries"
"http://orkg.org/orkg/predicate/P62037","beverages"
"http://orkg.org/orkg/predicate/P62038","seasonings and spices"
"http://orkg.org/orkg/predicate/P62039","prepared and processed foods"
"http://orkg.org/orkg/predicate/P62040","sensitivity (recall)"
"http://orkg.org/orkg/predicate/P62072","dataset format"
"http://orkg.org/orkg/predicate/P62074","Amount of samples"
"http://orkg.org/orkg/predicate/P62075","root mean square error (RMSE)"
"http://orkg.org/orkg/predicate/P62076","mean error (ME)"
"http://orkg.org/orkg/predicate/P62077","positive rate"
"http://orkg.org/orkg/predicate/P62078","primers"
"http://orkg.org/orkg/predicate/P62079","noroviruses found"
"http://orkg.org/orkg/predicate/P62080","norovirus genotype"
"http://orkg.org/orkg/predicate/P62081","research group"
"http://orkg.org/orkg/predicate/P62082","theoretical or practical"
"http://orkg.org/orkg/predicate/P62083","diffractive optical element"
"http://orkg.org/orkg/predicate/P62084","type of diffractive optical element"
"http://orkg.org/orkg/predicate/P62085","food group name"
"http://orkg.org/orkg/predicate/P62086","field property"
"http://orkg.org/orkg/predicate/P62089","design of diffractive optical element"
"http://orkg.org/orkg/predicate/P62091","design concept"
"http://orkg.org/orkg/predicate/P62094","constraints"
"http://orkg.org/orkg/predicate/P62095","figure of merit"
"http://orkg.org/orkg/predicate/P62096","wavelength"
"http://orkg.org/orkg/predicate/P62097","angle"
"http://orkg.org/orkg/predicate/P62099","horizontal quantity"
"http://orkg.org/orkg/predicate/P62100","vertical quantity"
"http://orkg.org/orkg/predicate/P62102","pixel pitch"
"http://orkg.org/orkg/predicate/P62104","height step size"
"http://orkg.org/orkg/predicate/P62105","height step number"
"http://orkg.org/orkg/predicate/P62108","image distance"
"http://orkg.org/orkg/predicate/P62110","field of view"
"http://orkg.org/orkg/predicate/P62116","results of diffractive optical element"
"http://orkg.org/orkg/predicate/P62118","research type"
"http://orkg.org/orkg/predicate/P62119","list food components"
"http://orkg.org/orkg/predicate/P62121","framework"
"http://orkg.org/orkg/predicate/P63000","size in pixels"
"http://orkg.org/orkg/predicate/P63001","food group total"
"http://orkg.org/orkg/predicate/P63002","food composition table"
"http://orkg.org/orkg/predicate/P63003","Cereals and their products"
"http://orkg.org/orkg/predicate/P63004","Starchy roots, tubers and their products"
"http://orkg.org/orkg/predicate/P63005","Nuts, seeds and their products"
"http://orkg.org/orkg/predicate/P63006","Vegetables and their products"
"http://orkg.org/orkg/predicate/P63007","Legumes and their products"
"http://orkg.org/orkg/predicate/P63008","fruits and their products"
"http://orkg.org/orkg/predicate/P63009","condiments and sauces"
"http://orkg.org/orkg/predicate/P63010","eggs and their products"
"http://orkg.org/orkg/predicate/P63011","sugars, sweeteners and syrup"
"http://orkg.org/orkg/predicate/P63012","beverages (alcoholic and nonalcoholic)"
"http://orkg.org/orkg/predicate/P63013","meat and poultry and their products"
"http://orkg.org/orkg/predicate/P63014","fish and their products"
"http://orkg.org/orkg/predicate/P63015","prepared foods"
"http://orkg.org/orkg/predicate/P63016","presumed lifetime of vehicle"
"http://orkg.org/orkg/predicate/P63017","presumed travel distance during lifetime"
"http://orkg.org/orkg/predicate/P63018","Disassembly line type"
"http://orkg.org/orkg/predicate/P63019","Disassembly type"
"http://orkg.org/orkg/predicate/P63020","Operation time"
"http://orkg.org/orkg/predicate/P63021","Aplicable for Wireless Sensor Networks (WSN)"
"http://orkg.org/orkg/predicate/P63022","Aplicable for Internet of Things (IoT)"
"http://orkg.org/orkg/predicate/P63023","purchase price"
"http://orkg.org/orkg/predicate/P63024","currency"
"http://orkg.org/orkg/predicate/P63025","annual fuel costs"
"http://orkg.org/orkg/predicate/P63026","average maintenance costs"
"http://orkg.org/orkg/predicate/P63027","vehicle type"
"http://orkg.org/orkg/predicate/P63028","brand name "
"http://orkg.org/orkg/predicate/P63029","vehicle name"
"http://orkg.org/orkg/predicate/P63030","life cycle fuel costs"
"http://orkg.org/orkg/predicate/P63031","life cycle maintenance costs"
"http://orkg.org/orkg/predicate/P63032","total life cycle costs"
"http://orkg.org/orkg/predicate/P63033","Data Dimension"
"http://orkg.org/orkg/predicate/P63034","Data range"
"http://orkg.org/orkg/predicate/P63035","Data frequency"
"http://orkg.org/orkg/predicate/P63036","Privacy-Preserving Deep Learning Scheme"
"http://orkg.org/orkg/predicate/P63038","Inference time "
"http://orkg.org/orkg/predicate/P63039","Privacy-Preserving Deep Learning Type"
"http://orkg.org/orkg/predicate/P63040","Confidentiality and Integrity"
"http://orkg.org/orkg/predicate/P63041","Self-healing "
"http://orkg.org/orkg/predicate/P63042","Real-time Anomally Detection"
"http://orkg.org/orkg/predicate/P63043","Configuration Issues"
"http://orkg.org/orkg/predicate/P63044","Authentication and Authorization"
"http://orkg.org/orkg/predicate/P63046","Purpose "
"http://orkg.org/orkg/predicate/P63047","Heuristics"
"http://orkg.org/orkg/predicate/P63049","Paper Topic"
"http://orkg.org/orkg/predicate/P63051","ChemSpider and ACD Labs Predicted Properties RDF conversion"
"http://orkg.org/orkg/predicate/P63052"," Drugbank RDF conversion provided by the Bio2Rdf project."
"http://orkg.org/orkg/predicate/P63053"," Conceptwiki"
"http://orkg.org/orkg/predicate/P63054","ChemSpider and ACD Labs"
"http://orkg.org/orkg/predicate/P63055"," CHEMBL"
"http://orkg.org/orkg/predicate/P63057","Overview of the results in terms of H1"
"http://orkg.org/orkg/predicate/P63058","Overview in terms of H2"
"http://orkg.org/orkg/predicate/P63059","Overview in terms of H4 and H5"
"http://orkg.org/orkg/predicate/P63060","Overview in terms of H3"
"http://orkg.org/orkg/predicate/P63061","results withdrawn from conclusion"
"http://orkg.org/orkg/predicate/P63062","Service Model"
"http://orkg.org/orkg/predicate/P63063","Intrusion Detection"
"http://orkg.org/orkg/predicate/P63064","Fine-grained"
"http://orkg.org/orkg/predicate/P63065","study involve"
"http://orkg.org/orkg/predicate/P63067","carried out by"
"http://orkg.org/orkg/predicate/P63068","vegetables, potatoes, pulses, herbs and spices"
"http://orkg.org/orkg/predicate/P63069","fresh, dried and preserved fruit"
"http://orkg.org/orkg/predicate/P63071","meat, meat products and offal"
"http://orkg.org/orkg/predicate/P63072","milk and milk products"
"http://orkg.org/orkg/predicate/P63073","sweets and sweeteners"
"http://orkg.org/orkg/predicate/P63074","Alcoholic and non- alcoholic beverages, coffee, tea"
"http://orkg.org/orkg/predicate/P63075","miscellaneous food group"
"http://orkg.org/orkg/predicate/P63077","basic food count"
"http://orkg.org/orkg/predicate/P63078","commercial brand and composite food"
"http://orkg.org/orkg/predicate/P63079","dietary records count"
"http://orkg.org/orkg/predicate/P63080","participant count"
"http://orkg.org/orkg/predicate/P63081","baby food group count"
"http://orkg.org/orkg/predicate/P64000","Construction Type"
"http://orkg.org/orkg/predicate/P65000","Annotation level"
"http://orkg.org/orkg/predicate/P65001","Generation method"
"http://orkg.org/orkg/predicate/P65002","Research problem description"
"http://orkg.org/orkg/predicate/P65007","other food count LEBTAB"
"http://orkg.org/orkg/predicate/P65008","baby food: infant formulae count"
"http://orkg.org/orkg/predicate/P65009","baby fruit, vegetables, juices, instant beverages count"
"http://orkg.org/orkg/predicate/P65010","baby milk-cereal-products count"
"http://orkg.org/orkg/predicate/P65011","baby mixed dishes: ready to eat count"
"http://orkg.org/orkg/predicate/P65012","baked products: breads, bread rolls count"
"http://orkg.org/orkg/predicate/P65013","baked products: cakes, biscuits count"
"http://orkg.org/orkg/predicate/P65014","beverages count"
"http://orkg.org/orkg/predicate/P65015","cereal grains, breakfast cereals, pasta count"
"http://orkg.org/orkg/predicate/P65016","dairy products: cheese count"
"http://orkg.org/orkg/predicate/P65017","dairy products: milk, yoghurt count"
"http://orkg.org/orkg/predicate/P65018","dietary supplements (per 100 g) count"
"http://orkg.org/orkg/predicate/P65019","dietary supplements (per capsule/tablet) count"
"http://orkg.org/orkg/predicate/P65020","egg products count"
"http://orkg.org/orkg/predicate/P65021","fast food count"
"http://orkg.org/orkg/predicate/P65022","fats and oils count"
"http://orkg.org/orkg/predicate/P65023","fish and shellﬁsh products count"
"http://orkg.org/orkg/predicate/P65024","fruit products, nuts count"
"http://orkg.org/orkg/predicate/P65025","juices count"
"http://orkg.org/orkg/predicate/P65026","meat products, sausages count"
"http://orkg.org/orkg/predicate/P65027","potato products count"
"http://orkg.org/orkg/predicate/P65028","soups, sauces, gravy count"
"http://orkg.org/orkg/predicate/P65029","sweets count"
"http://orkg.org/orkg/predicate/P65030","vegetable products count"
"http://orkg.org/orkg/predicate/P65031","animal origin food count"
"http://orkg.org/orkg/predicate/P65032","food of plant origin count"
"http://orkg.org/orkg/predicate/P65033","supplements food count"
"http://orkg.org/orkg/predicate/P65034","baby food count"
"http://orkg.org/orkg/predicate/P65040","Social control"
"http://orkg.org/orkg/predicate/P65041","Decision Level"
"http://orkg.org/orkg/predicate/P65042","Testing Set"
"http://orkg.org/orkg/predicate/P65044","reduction with PHEV"
"http://orkg.org/orkg/predicate/P65045","reduction with HEV"
"http://orkg.org/orkg/predicate/P65046","reduction with BEV"
"http://orkg.org/orkg/predicate/P65047","lowest "
"http://orkg.org/orkg/predicate/P65049","Training set"
"http://orkg.org/orkg/predicate/P65051","Fake News (Training)"
"http://orkg.org/orkg/predicate/P65052","Real News (Testing)"
"http://orkg.org/orkg/predicate/P65053","Real News (Training)"
"http://orkg.org/orkg/predicate/P65054","Fake News (Testing)"
"http://orkg.org/orkg/predicate/P65055","Error Rate"
"http://orkg.org/orkg/predicate/P65056","Miss Rate"
"http://orkg.org/orkg/predicate/P65071","Sources"
"http://orkg.org/orkg/predicate/P65072"," Publications / Source"
"http://orkg.org/orkg/predicate/P65073"," Engagements / News"
"http://orkg.org/orkg/predicate/P65074"," Cites / Source"
"http://orkg.org/orkg/predicate/P65075"," Friends / User"
"http://orkg.org/orkg/predicate/P65076"," Deny / News"
"http://orkg.org/orkg/predicate/P65077","Report / News"
"http://orkg.org/orkg/predicate/P65080","Neutral Suppot / News"
"http://orkg.org/orkg/predicate/P65081","Negative Support / News"
"http://orkg.org/orkg/predicate/P65082","#News Articles"
"http://orkg.org/orkg/predicate/P65083","# Sources"
"http://orkg.org/orkg/predicate/P65084","# Samples"
"http://orkg.org/orkg/predicate/P65085","Fake samples"
"http://orkg.org/orkg/predicate/P65086","Real samples"
"http://orkg.org/orkg/predicate/P65087","# Users"
"http://orkg.org/orkg/predicate/P66000","Average Precision"
"http://orkg.org/orkg/predicate/P66001","aaa"
"http://orkg.org/orkg/predicate/P66003","COVID-19 Fake News"
"http://orkg.org/orkg/predicate/P66004","FakeNewsNet"
"http://orkg.org/orkg/predicate/P66005","Real News (GossipCop)"
"http://orkg.org/orkg/predicate/P66006","Fake News (GossipCop)"
"http://orkg.org/orkg/predicate/P66007","Real News (PolitiFact)"
"http://orkg.org/orkg/predicate/P66008","Fake News (PolitiFact)"
"http://orkg.org/orkg/predicate/P66009","#Headlines"
"http://orkg.org/orkg/predicate/P66010","# Body texts"
"http://orkg.org/orkg/predicate/P66012","Disagrees (DSG)"
"http://orkg.org/orkg/predicate/P66013","Discusses (DSC)"
"http://orkg.org/orkg/predicate/P66014"," Unrelated (UNR)"
"http://orkg.org/orkg/predicate/P66016","Agrees (AGR)"
"http://orkg.org/orkg/predicate/P66017","Claim Sources"
"http://orkg.org/orkg/predicate/P66018","Total News"
"http://orkg.org/orkg/predicate/P66019","Unlabeled News"
"http://orkg.org/orkg/predicate/P66020","Real News Accuracy"
"http://orkg.org/orkg/predicate/P66021","Fake News Accuracy"
"http://orkg.org/orkg/predicate/P66022","Macro F1-Score"
"http://orkg.org/orkg/predicate/P66023","Mean Squared Error (MSE)"
"http://orkg.org/orkg/predicate/P66024","%Mean Squared Error (MSE)"
"http://orkg.org/orkg/predicate/P66025","Macro Accuracy"
"http://orkg.org/orkg/predicate/P66026","Root Mean Squared Error (RMSE)"
"http://orkg.org/orkg/predicate/P66027","%Root Mean Squared Error (RMSE)"
"http://orkg.org/orkg/predicate/P66028","Unlabeled Report"
"http://orkg.org/orkg/predicate/P66029","Average Report / News (Unlabeled)"
"http://orkg.org/orkg/predicate/P66030","Fake News (Labeled Training)"
"http://orkg.org/orkg/predicate/P66031","Real News (Labeled Training)"
"http://orkg.org/orkg/predicate/P66032","Fake News (Labeled Testing)"
"http://orkg.org/orkg/predicate/P66033","Real News (Labeled Testing)"
"http://orkg.org/orkg/predicate/P66034","Average Report / Fake News (Labeled Training)"
"http://orkg.org/orkg/predicate/P66035","Average Report / Real News (Labeled Training)"
"http://orkg.org/orkg/predicate/P66036","Average Report / Fake News (Labeled Testing)"
"http://orkg.org/orkg/predicate/P66037","Average Report / Real News (Labeled Testing)"
"http://orkg.org/orkg/predicate/P66038","AUC-ROC"
"http://orkg.org/orkg/predicate/P66039","Precision (Fake News) "
"http://orkg.org/orkg/predicate/P66040","Recall (Fake News) "
"http://orkg.org/orkg/predicate/P66041","F1-Score (Fake News) "
"http://orkg.org/orkg/predicate/P66042","Precision (Real News)"
"http://orkg.org/orkg/predicate/P66043","Recall (Real News)"
"http://orkg.org/orkg/predicate/P66044","F1-Score (Real News)"
"http://orkg.org/orkg/predicate/P66045","Training-Testing split"
"http://orkg.org/orkg/predicate/P67000","curated"
"http://orkg.org/orkg/predicate/P67001","curated by"
"http://orkg.org/orkg/predicate/P67002","Entertainment (Fake News)"
"http://orkg.org/orkg/predicate/P67003","Entertainment (Real News)"
"http://orkg.org/orkg/predicate/P67004","Lifestyle (Fake News)"
"http://orkg.org/orkg/predicate/P67005","Lifestyle (Real News)"
"http://orkg.org/orkg/predicate/P67006","National (Real News)"
"http://orkg.org/orkg/predicate/P67007","National (Fake News)"
"http://orkg.org/orkg/predicate/P67008","International (Fake News)"
"http://orkg.org/orkg/predicate/P67009","Politics (Fake News)"
"http://orkg.org/orkg/predicate/P67010","Politics (Real News)"
"http://orkg.org/orkg/predicate/P67011","Sports (Fake News)"
"http://orkg.org/orkg/predicate/P67012","Sports (Real News)"
"http://orkg.org/orkg/predicate/P67013","Crime (Fake News)"
"http://orkg.org/orkg/predicate/P67014","Crime (Real News)"
"http://orkg.org/orkg/predicate/P67015","Education (Fake News)"
"http://orkg.org/orkg/predicate/P67016","Education (Real News)"
"http://orkg.org/orkg/predicate/P67017","Technology (Fake News)"
"http://orkg.org/orkg/predicate/P67018","Technology (Real News)"
"http://orkg.org/orkg/predicate/P67019","Finance (Fake News)"
"http://orkg.org/orkg/predicate/P67020","Finance (Real News)"
"http://orkg.org/orkg/predicate/P67021","Editorial (Fake News)"
"http://orkg.org/orkg/predicate/P67022","Editorial (Real News)"
"http://orkg.org/orkg/predicate/P67023","Miscellaneous (Fake News)"
"http://orkg.org/orkg/predicate/P67024","Miscellaneous (Real News)"
"http://orkg.org/orkg/predicate/P67025","International (Real News)"
"http://orkg.org/orkg/predicate/P67026","Average Recall"
"http://orkg.org/orkg/predicate/P67027","Tokens"
"http://orkg.org/orkg/predicate/P67028","Unrelated (%)"
"http://orkg.org/orkg/predicate/P67029","Discuss (%)"
"http://orkg.org/orkg/predicate/P67031","Aagree (%)"
"http://orkg.org/orkg/predicate/P67032","Disagree (%)"
"http://orkg.org/orkg/predicate/P67033","F1-Score (Agree)"
"http://orkg.org/orkg/predicate/P67034","F1-Score (Disagree)"
"http://orkg.org/orkg/predicate/P67035","F1-Score (Discuss)"
"http://orkg.org/orkg/predicate/P67036","F1-Score (Unrelated)"
"http://orkg.org/orkg/predicate/P67037","Real News"
"http://orkg.org/orkg/predicate/P67038","Fake News"
"http://orkg.org/orkg/predicate/P67039","Average Statement length (token)"
"http://orkg.org/orkg/predicate/P67040","Validation Accuracy"
"http://orkg.org/orkg/predicate/P67041","Testing Accuracy (%)"
"http://orkg.org/orkg/predicate/P67042","Validation Accuracy (%)"
"http://orkg.org/orkg/predicate/P67046","Charlie Hebdo (Non-Rumors)"
"http://orkg.org/orkg/predicate/P67059","Proportion of energy generation with hydropower"
"http://orkg.org/orkg/predicate/P67060","Proportion of energy generation with wind energy"
"http://orkg.org/orkg/predicate/P67061","Proportion of energy generation with nuclear energy"
"http://orkg.org/orkg/predicate/P67062","Proportion of energy generation with biomass"
"http://orkg.org/orkg/predicate/P67063","Proportion of energy generation with waste treatment"
"http://orkg.org/orkg/predicate/P67064","Proportion of energy generation with solar energy"
"http://orkg.org/orkg/predicate/P67065","Proportion of energy generation with coal"
"http://orkg.org/orkg/predicate/P67066","Proportion of energy generation with natural gas"
"http://orkg.org/orkg/predicate/P67067","Proportion of energy generation with crude oil"
"http://orkg.org/orkg/predicate/P67069","unit for proportion of energy generation "
"http://orkg.org/orkg/predicate/P67072","Mean"
"http://orkg.org/orkg/predicate/P67073","5th percentile"
"http://orkg.org/orkg/predicate/P67074","95th percentile"
"http://orkg.org/orkg/predicate/P67075","True"
"http://orkg.org/orkg/predicate/P67076","Mostly-true"
"http://orkg.org/orkg/predicate/P67077","Half-true"
"http://orkg.org/orkg/predicate/P67078","Barely-true"
"http://orkg.org/orkg/predicate/P67079","False"
"http://orkg.org/orkg/predicate/P67080","Pants-fire"
"http://orkg.org/orkg/predicate/P67081","True"
"http://orkg.org/orkg/predicate/P67083","Common Words"
"http://orkg.org/orkg/predicate/P67084","Health-related Fake News"
"http://orkg.org/orkg/predicate/P67085","Real News Articles for COVID-19"
"http://orkg.org/orkg/predicate/P67086","True Negative"
"http://orkg.org/orkg/predicate/P67087","True Positive"
"http://orkg.org/orkg/predicate/P67088","False Negative"
"http://orkg.org/orkg/predicate/P67089","phases of life-cycle"
"http://orkg.org/orkg/predicate/P67090","instance type"
"http://orkg.org/orkg/predicate/P67091","training"
"http://orkg.org/orkg/predicate/P67092","context"
"http://orkg.org/orkg/predicate/P67093","human evaluation"
"http://orkg.org/orkg/predicate/P67094","baseline evaluation"
"http://orkg.org/orkg/predicate/P67095","Unique Tweet"
"http://orkg.org/orkg/predicate/P67096","Test set"
"http://orkg.org/orkg/predicate/P67097","frame rate"
"http://orkg.org/orkg/predicate/P67098","Objective"
"http://orkg.org/orkg/predicate/P67099","Experimental testbed"
"http://orkg.org/orkg/predicate/P67100","Deployment location"
"http://orkg.org/orkg/predicate/P67101","Mitigation strategy"
"http://orkg.org/orkg/predicate/P67104","Low Costs"
"http://orkg.org/orkg/predicate/P67105","High Costs"
"http://orkg.org/orkg/predicate/P67106","Adaptivity"
"http://orkg.org/orkg/predicate/P67107","True Positive Rate (TPR)"
"http://orkg.org/orkg/predicate/P67108","True Negative Rate (TNR)"
"http://orkg.org/orkg/predicate/P67109","Has concept"
"http://orkg.org/orkg/predicate/P68000","Taxonomy classes"
"http://orkg.org/orkg/predicate/P68001","Efficiency algorithm category"
"http://orkg.org/orkg/predicate/P68002","Decode"
"http://orkg.org/orkg/predicate/P68003","model has time complexity"
"http://orkg.org/orkg/predicate/P68004","Proportion of energy creation with thermal power"
"http://orkg.org/orkg/predicate/P68005","content validity"
"http://orkg.org/orkg/predicate/P68006","Material"
"http://orkg.org/orkg/predicate/P68007","Process"
"http://orkg.org/orkg/predicate/P68008","Data"
"http://orkg.org/orkg/predicate/P68009","Battery Electric Vehicle"
"http://orkg.org/orkg/predicate/P68010","Internal Combustion Engine Vehicles"
"http://orkg.org/orkg/predicate/P68013","Diesel internal combustion engine vehicle (ICEV-D)"
"http://orkg.org/orkg/predicate/P68014","Gasoline internal combustion engine vehicle (ICEV-G)"
"http://orkg.org/orkg/predicate/P68015","Material"
"http://orkg.org/orkg/predicate/P68016","Data"
"http://orkg.org/orkg/predicate/P68017","reduction with BEV compared with ICV"
"http://orkg.org/orkg/predicate/P68018","reduction with HEV compared with ICV"
"http://orkg.org/orkg/predicate/P68019","reduction with PHEV compared with ICV"
"http://orkg.org/orkg/predicate/P68020","reduction with BEV relative to ICV"
"http://orkg.org/orkg/predicate/P68021","reduction with HEV relative to ICV"
"http://orkg.org/orkg/predicate/P68022","reduction with PHEV compared to ICV"
"http://orkg.org/orkg/predicate/P68023","High Fidelity"
"http://orkg.org/orkg/predicate/P68024","Low Fidelity"
"http://orkg.org/orkg/predicate/P68025","Predictive maintenance"
"http://orkg.org/orkg/predicate/P68026","Manufacturing production line"
"http://orkg.org/orkg/predicate/P68027","has serialization"
"http://orkg.org/orkg/predicate/P68028","reused ontologies"
"http://orkg.org/orkg/predicate/P68030","associated project"
"http://orkg.org/orkg/predicate/P68031","no of classes"
"http://orkg.org/orkg/predicate/P68032","no of instances"
"http://orkg.org/orkg/predicate/P68033","number of object properties"
"http://orkg.org/orkg/predicate/P68034","number of data properties"
"http://orkg.org/orkg/predicate/P68035","number of equivalent classes"
"http://orkg.org/orkg/predicate/P68036","number of disjoint classes"
"http://orkg.org/orkg/predicate/P68037","DBpedia Archivo Status"
"http://orkg.org/orkg/predicate/P68038","associated in project"
"http://orkg.org/orkg/predicate/P68039","Competition"
"http://orkg.org/orkg/predicate/P68040","Cost parameters"
"http://orkg.org/orkg/predicate/P68041","Competition's factors"
"http://orkg.org/orkg/predicate/P68042","Disruption"
"http://orkg.org/orkg/predicate/P68046","closed-loop "
"http://orkg.org/orkg/predicate/P68047","Objectif function"
"http://orkg.org/orkg/predicate/P68048","Facilities states"
"http://orkg.org/orkg/predicate/P68049","Capacity planning"
"http://orkg.org/orkg/predicate/P68050","Network redesign"
"http://orkg.org/orkg/predicate/P68051","Expansion"
"http://orkg.org/orkg/predicate/P68053","Genuine (Tweet count)"
"http://orkg.org/orkg/predicate/P68054","Social spam bot #1 (Tweet count)"
"http://orkg.org/orkg/predicate/P68055","Social spam bot #1 (User count)"
"http://orkg.org/orkg/predicate/P68056","Social spam bot #2 (Tweet count)"
"http://orkg.org/orkg/predicate/P68057","Social spam bot #2 (User count)"
"http://orkg.org/orkg/predicate/P68058","Social spam bot #3 (Tweet count)"
"http://orkg.org/orkg/predicate/P68059","Social spam bot #3 (User count)"
"http://orkg.org/orkg/predicate/P68060","Traditional Spam Bot (Tweet count)"
"http://orkg.org/orkg/predicate/P68061","Traditional Spam Bot (User count)"
"http://orkg.org/orkg/predicate/P68062","Fake Follower (Tweet count)"
"http://orkg.org/orkg/predicate/P68063","Fake Follower (User count)"
"http://orkg.org/orkg/predicate/P68064","Genuine (User count)"
"http://orkg.org/orkg/predicate/P68065","Real Claim (Human)"
"http://orkg.org/orkg/predicate/P68066","Real Claim (Bot)"
"http://orkg.org/orkg/predicate/P68067","Fake Claim (Human)"
"http://orkg.org/orkg/predicate/P68068","Fake Claim (Bot)"
"http://orkg.org/orkg/predicate/P68069","Fake News (Human)"
"http://orkg.org/orkg/predicate/P68070","Fake News (Bot)"
"http://orkg.org/orkg/predicate/P68071","Real News (Human)"
"http://orkg.org/orkg/predicate/P68072","Real News (Bot)"
"http://orkg.org/orkg/predicate/P68073","Original Features (Accuracy)"
"http://orkg.org/orkg/predicate/P68074","Original Features (F1-score)"
"http://orkg.org/orkg/predicate/P68075","Adding Bot (Accuracy)"
"http://orkg.org/orkg/predicate/P68076","Adding Bot (F1-score)"
"http://orkg.org/orkg/predicate/P68077","Adding Fake claim (Accuracy)"
"http://orkg.org/orkg/predicate/P68078","Adding Fake claim (F1-score)"
