id,question_string,query,template_id,entities,relations,temporal,help_out
Q6739,Who has published the most papers among the authors of 'MASS: Multi-edge Assisted Fast Object Detection for Autonomous Mobile Vision in Heterogeneous Edge Networks'?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/mswim/LiK021> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/conf/mswim/LiK021>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6740,"Which one was published first, 'A Typology of Online Communities and Community Supporting Platforms' or 'Library functions identification in binary code by using graph isomorphism testings'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/hicss/Stanoevska-SlabevaS01> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/wcre/QiuSM15> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/hicss/Stanoevska-SlabevaS01>, <https://dblp.org/rec/conf/wcre/QiuSM15>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/conf/hicss/Stanoevska-SlabevaS01>"", ""<https://dblp.org/rec/conf/wcre/QiuSM15>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6741,Who has published the most papers among the authors of 'Physically Plausible 3D Scene Tracking: The Single Actor Hypothesis'?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/cvpr/KyriazisA13> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/conf/cvpr/KyriazisA13>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6742,Mention the year in which the first papers of the authors of 'The MATS robotic system to assist disabled people in their home environments' were published.,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/conf/iros/GimenezBSG03> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },TP83,"[""<https://dblp.org/rec/conf/iros/GimenezBSG03>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6743,Mention the author who has published the most papers among the authors of 'A novel method for protein 3D-structure similarity measure based on n-gram modeling'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/bibe/RazmaraD08> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/conf/bibe/RazmaraD08>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6744,Mention the year in which the first papers of the authors of 'Forecasting the coronavirus disease 2019 pandemic in India using machine learning and statistical models' were published.,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/ijmno/SaxenaS22> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },TP83,"[""<https://dblp.org/rec/journals/ijmno/SaxenaS22>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6745,"Between 'Piecewise linear classifiers with an appropriate number of hyperplanes' and 'Vom Suchen und Finden funktioneller Module in biologischen Netzwerken: Ein neuer Ansatz zur integrierten Netzwerkanalyse in der Systembiologie [Assembly of the Interactome, Characterization of Functional Modules and Novel Approaches to the Analysis of Signaling Networks in Human Platelets]', which paper was published earlier?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/pr/TenmotoKS98> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/gi/Dittrich08> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/journals/pr/TenmotoKS98>, <https://dblp.org/rec/conf/gi/Dittrich08>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/journals/pr/TenmotoKS98>"", ""<https://dblp.org/rec/conf/gi/Dittrich08>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6746,"Which one was published first, 'Dynamic Active-Passive Beamforming for Intelligent Reflecting Surface Aided UAV Communications' or 'Vision based global localisation using a 3D environmental model created by a laser range scanner'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/globecom/Zhu0GGTX21> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/iros/HoJ08> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/globecom/Zhu0GGTX21>, <https://dblp.org/rec/conf/iros/HoJ08>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/conf/globecom/Zhu0GGTX21>"", ""<https://dblp.org/rec/conf/iros/HoJ08>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6747,"Between 'Pricing for a Hybrid Delivery Model of Video Streaming' and 'Did Karadzic Possess the Mens Rea for Genocide in Srebrenica?', which paper has more authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/sigmetrics/GregoireHK16> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/aiia/CeruttiR21> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/journals/sigmetrics/GregoireHK16>, <https://dblp.org/rec/conf/aiia/CeruttiR21>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/journals/sigmetrics/GregoireHK16>"", ""<https://dblp.org/rec/conf/aiia/CeruttiR21>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6748,Name the primary affiliation of most of the authors of 'A Random Access Protocol for RIS-Aided Wireless Communications'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/corr/abs-2203-03377> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/journals/corr/abs-2203-03377>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6749,Mention the author who has published the most papers among the authors of 'Logic between Expressivity and Complexity'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/cade/Benthem10> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/conf/cade/Benthem10>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6750,When were the first papers of the authors of 'On optimal scheduling for time-division systems with quality of service constraints' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/conf/ciss/BalasubramanianM09> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },TP83,"[""<https://dblp.org/rec/conf/ciss/BalasubramanianM09>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6751,Mention the primary affiliation of most of the authors of 'An operational characterization of mutual information in algorithmic information theory'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/corr/abs-1710-05984> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/journals/corr/abs-1710-05984>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6752,"Between 'Time Series Classification in Reservoir- and Model-Space: A Comparison' and 'A Composed Approach for Automatic Classification of Web Services Robustness', which paper has more authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/annpr/AswolinskiyRS16> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/IEEEscc/OliveiraLV11> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/annpr/AswolinskiyRS16>, <https://dblp.org/rec/conf/IEEEscc/OliveiraLV11>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/conf/annpr/AswolinskiyRS16>"", ""<https://dblp.org/rec/conf/IEEEscc/OliveiraLV11>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6753,Who has published the most papers among the authors of 'h-Index Manipulation by Undoing Merges'?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/journals/corr/BevernKMNSW16> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/journals/corr/BevernKMNSW16>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6754,Mention the author who has published the most papers among the authors of 'Overview of WebCLEF 2008'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/clef/JijkounR08> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/conf/clef/JijkounR08>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6755,"Between 'Integration of information retrieval and database management systems' and 'Design metrics in quantum turbulence simulations: How physics influences software architecture', which paper was published earlier?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/riao/DeogunR85> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/sp/RousonX04> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/riao/DeogunR85>, <https://dblp.org/rec/journals/sp/RousonX04>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/conf/riao/DeogunR85>"", ""<https://dblp.org/rec/journals/sp/RousonX04>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6756,To which institution are the majority of the authors of 'Fuzzy logic for digital phase-locked loop filter design' affiliated?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/tfs/SimonE95> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/journals/tfs/SimonE95>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6757,"Between 'MultiTrack: Multi-User Tracking and Activity Recognition Using Commodity WiFi' and 'Bioblitz Data on the Semantic Web', which paper has more number of co-authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/chi/TanZWY19> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/semweb/SachsHWP08> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/chi/TanZWY19>, <https://dblp.org/rec/conf/semweb/SachsHWP08>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/conf/chi/TanZWY19>"", ""<https://dblp.org/rec/conf/semweb/SachsHWP08>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6758,Mention the primary affiliation of most of the authors of 'Optimised Learning from Demonstrations for Collaborative Robots'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/rcim/WangHZLZ21> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/journals/rcim/WangHZLZ21>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6759,Who has published the most papers among the authors of 'Pr\u00E9cis of Complexity and the Function of Mind in Nature'?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/journals/adb/Godfrey-Smith96> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/journals/adb/Godfrey-Smith96>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6760,"Which one was published first, 'Overview of the OMA Secure Content IDentification Mechanism' or 'Normative Multi-Agent Systems and Kelsenian Jurisprudence'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icmcs/ZengLWB10> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/corr/abs-1709-02018> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/icmcs/ZengLWB10>, <https://dblp.org/rec/journals/corr/abs-1709-02018>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/conf/icmcs/ZengLWB10>"", ""<https://dblp.org/rec/journals/corr/abs-1709-02018>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6761,When were the first papers of the authors of 'An Entropy-Based Self-Adaptive Node Importance Evaluation Method for Complex Networks' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/complexity/SunYZ20> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },TP83,"[""<https://dblp.org/rec/journals/complexity/SunYZ20>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6762,"Which one has more number of authors, 'An Autonomous Sailboat for Environment Monitoring' or 'Automated State-based Online Testing Real-time Embedded Software with RTEdge'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icufn/AngNCWCF22> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/modelsward/HasanainLG15> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/icufn/AngNCWCF22>, <https://dblp.org/rec/conf/modelsward/HasanainLG15>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/conf/icufn/AngNCWCF22>"", ""<https://dblp.org/rec/conf/modelsward/HasanainLG15>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6763,Mention the author who has published the most papers among the authors of 'Research on Caravan Seaborne Loading Scheme Based on Greedy Algorithm'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/acai2/SunJWZL19> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/conf/acai2/SunJWZL19>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q6764,Name the primary affiliation of most of the authors of 'Friendly bin packing instances without Integer Round-up Property'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/mp/CapraraDDIR15> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/journals/mp/CapraraDDIR15>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6765,"Which one was published first, 'Fault Diagnosis in Analog Circuits Using Element Modulation' or 'Generalizing Complete Semantics to Bipolar Argumentation Frameworks'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/dt/WalkerAL92> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/ecsqaru/Potyka21> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/journals/dt/WalkerAL92>, <https://dblp.org/rec/conf/ecsqaru/Potyka21>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/journals/dt/WalkerAL92>"", ""<https://dblp.org/rec/conf/ecsqaru/Potyka21>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6766,When were the first papers of the authors of 'Knowledge-Based Feature Generation' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/conf/icml/Callan89> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },TP83,"[""<https://dblp.org/rec/conf/icml/Callan89>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6767,"Between 'A Hybrid Cloud Approach for Secure Authorized Deduplication' and 'Effects of Social Status on Foetal Growth Using Obstetric Ultrasonography - A Biometric Approach', which paper has more number of co-authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/tpds/0002L0LL15> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/imtic/AnsariCPMBRC08> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/journals/tpds/0002L0LL15>, <https://dblp.org/rec/conf/imtic/AnsariCPMBRC08>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/journals/tpds/0002L0LL15>"", ""<https://dblp.org/rec/conf/imtic/AnsariCPMBRC08>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6768,"Between 'Inferences on Mycobacterium Leprae Host Immune Response Escape and Antibiotic Resistance Using Genomic Data and GenomeFastScreen' and 'A humanistic approach to user services', which paper was published earlier?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/pacbb/Lopez-Fernandez20> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/siguccs/Allen76> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/pacbb/Lopez-Fernandez20>, <https://dblp.org/rec/conf/siguccs/Allen76>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/conf/pacbb/Lopez-Fernandez20>"", ""<https://dblp.org/rec/conf/siguccs/Allen76>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6769,To which institution are the majority of the authors of 'Model-Driven Design for the Visual Analysis of Heterogeneous Data' affiliated?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/tvcg/StreitSLSS12> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/journals/tvcg/StreitSLSS12>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6770,"Which one was published first, 'A Goal-oriented Mixed-granularity Component Selection Method for Huge Component Repositories' or 'Automatic Tuning of the Parallelism Degree in Hardware Transactional Memory'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/seke/XiPLH08> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/europar/RughettiRQC14> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/seke/XiPLH08>, <https://dblp.org/rec/conf/europar/RughettiRQC14>) AS ?answer) }",TP85,"[""<https://dblp.org/rec/conf/seke/XiPLH08>"", ""<https://dblp.org/rec/conf/europar/RughettiRQC14>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6771,"Between 'Nonparametric Part Transfer for Fine-Grained Recognition' and 'Enhancing Cybersecurity Capability in Local Governments through Competency-Based Education', which paper has more authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/cvpr/GoringRFD14> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/hicss/Pike21> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/cvpr/GoringRFD14>, <https://dblp.org/rec/conf/hicss/Pike21>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/conf/cvpr/GoringRFD14>"", ""<https://dblp.org/rec/conf/hicss/Pike21>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6772,"Between 'Learning Artificial Intelligence: Insights into How Youth Encounter and Build Understanding of AI Concepts' and 'Development of an Instrument to Assess Individual IT Culture', which paper has more authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/aaai/GreenwaldLW21> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/amcis/Walsh09> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/aaai/GreenwaldLW21>, <https://dblp.org/rec/conf/amcis/Walsh09>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/conf/aaai/GreenwaldLW21>"", ""<https://dblp.org/rec/conf/amcis/Walsh09>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6773,In which year were the first papers of the authors of 'Rule-Based Generation of Model Structures in Multifaceted Modeling and System Design' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/informs/RozenblitH91> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },TP83,"[""<https://dblp.org/rec/journals/informs/RozenblitH91>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6774,What is the primary affiliation of most of the authors of the paper 'Visualizing dynamic data with maps'?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/apvis/MashimaKH11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/conf/apvis/MashimaKH11>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6775,"Which one has more number of authors, 'An accelerated gradient-based iterative algorithm for solving extended Sylvester-conjugate matrix equations' or 'New Trends in Education in Conditions of Emerging Global Information Infrastructure'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/tinstmc/BayoumiR18> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/ifip3/Demchenko98> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/journals/tinstmc/BayoumiR18>, <https://dblp.org/rec/conf/ifip3/Demchenko98>) AS ?answer) }",TP86,"[""<https://dblp.org/rec/journals/tinstmc/BayoumiR18>"", ""<https://dblp.org/rec/conf/ifip3/Demchenko98>""]","[""<https://dblp.org/rdf/schema#numberOfCreators>""]",False,False
Q6776,What is the primary affiliation of most of the authors of the paper 'Trustworthy Clouds Underpinning the Future Internet'?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/fia/GlottHSS11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP81,"[""<https://dblp.org/rec/conf/fia/GlottHSS11>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q6777,In which year were the first papers of the authors of 'Three-Element Fractional-Order Viscoelastic Arterial Windkessel Model' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/conf/embc/BahloulL18> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },TP83,"[""<https://dblp.org/rec/conf/embc/BahloulL18>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q6778,Mention the author who has published the most papers among the authors of 'State-space averaging of switched-inductor-cell for PWM dc-dc converters considering conduction losses in both operational modes'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/iscas/DavoudiJ06> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",TP82,"[""<https://dblp.org/rec/conf/iscas/DavoudiJ06>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
